3 72 1 3 9563 4 4 4 3 0 12 4 30 3 1 0 2 0 1 2 1
3 12 3 5 9767 4 3 5 4 1 16 3 40 2 2 0 2 4 1 2 1
3 138 1 10 45882 4 2 1 2 1 9 2 30 1 2 0 2 6 1 2 1
2 54 0 10 32719 4 4 9 5 1 2 4 31 3 1 0 2 2 1 2 1
4 6 0 0 18244 4 5 2 0 1 1 4 119 3 2 1 1 1 1 2 2
3 84 0 6 15726 4 3 7 1 0 0 4 48 2 1 5 2 0 1 2 2
3 90 4 8 10034 4 4 2 4 0 4 3 61 2 2 1 3 6 1 2 1
4 48 0 8 34314 4 5 7 0 1 1 3 45 1 1 1 3 1 1 2 2
3 6 1 8 26390 4 3 6 3 1 14 1 72 1 1 0 2 0 1 2 1
2 84 1 8 38006 4 2 3 2 2 16 2 24 2 2 0 4 2 1 2 1
4 18 0 8 10961 5 4 4 2 1 1 3 20 3 2 1 3 4 1 2 2
3 0 0 0 20765 4 5 5 5 2 1 4 38 3 1 0 2 3 1 2 1
3 42 1 2 1153 4 5 6 2 2 3 4 24 3 2 0 1 5 1 2 1
2 24 2 8 23771 5 3 10 3 1 0 3 42 1 2 0 3 3 1 2 2
3 0 1 6 27491 4 3 3 2 1 1 2 42 3 2 1 4 2 1 1 1
2 42 3 8 8922 4 5 5 4 1 9 4 105 2 2 1 4 3 1 2 1
1 90 4 8 12442 4 3 5 2 0 6 4 58 3 1 0 3 6 1 1 2
2 54 0 6 19026 4 1 7 2 2 5 4 34 2 1 1 3 1 1 2 1
3 180 0 9 14053 4 3 4 2 2 12 3 42 3 1 0 2 0 1 2 1
3 18 0 8 7822 4 3 4 4 1 13 3 59 1 2 0 3 1 1 1 1
3 90 1 8 21917 4 2 5 0 1 3 2 22 1 3 1 4 2 1 2 2
3 30 1 0 5816 4 1 7 2 2 3 4 70 2 1 0 4 9 1 2 1
3 108 4 6 9841 5 4 10 2 0 3 4 61 3 3 3 4 2 1 1 2
2 18 0 6 25760 4 1 4 3 1 0 4 33 3 1 0 4 2 1 2 1
4 54 0 6 16378 4 2 4 2 0 2 4 33 2 1 1 3 2 1 1 1
3 120 1 0 26012 4 3 7 5 2 27 1 49 2 2 1 4 0 1 1 1
3 0 4 6 21130 4 2 4 0 0 7 4 30 3 2 1 4 2 1 2 2
3 72 1 6 16765 4 4 7 5 2 2 3 22 1 1 0 3 0 1 1 2
3 72 1 6 37877 4 2 2 3 1 5 1 21 2 1 0 4 0 1 2 1
1 102 0 8 17853 1 5 3 5 1 2 4 30 3 1 0 2 3 1 2 2
2 24 2 6 13875 4 1 6 1 2 2 3 27 2 1 0 2 4 1 1 2
2 36 1 6 699 4 3 3 3 2 7 4 26 3 1 0 3 0 1 1 1
3 24 0 0 19024 5 2 2 0 1 1 4 49 3 1 0 4 0 1 2 1
3 102 0 10 6858 4 3 2 3 1 13 1 26 3 2 2 4 1 1 2 1
2 0 4 6 9486 4 2 6 1 2 3 3 21 3 1 1 4 3 1 1 1
3 48 0 8 23780 4 2 1 0 0 1 3 52 3 1 1 4 3 1 2 1
3 72 0 6 8375 4 3 7 4 2 4 3 22 1 3 0 4 5 1 2 1
3 84 0 8 7733 4 2 7 4 1 14 2 26 1 1 2 3 1 1 1 1
2 48 0 6 44928 4 4 8 0 1 3 1 70 2 2 0 3 2 1 2 1
3 198 0 6 35992 4 2 8 2 2 0 4 22 3 1 2 3 10 1 2 2
2 12 1 1 13767 4 2 8 3 1 29 4 31 1 1 1 3 1 1 1 1
3 84 4 3 40119 4 2 10 1 1 0 2 24 2 3 0 2 0 1 2 2
4 36 1 0 23862 5 3 8 0 2 12 2 33 2 3 7 3 0 1 2 1
2 12 0 9 25432 4 2 3 3 1 1 3 33 3 1 1 4 0 1 2 2
3 48 0 6 17692 3 3 6 2 0 21 3 22 2 2 0 2 5 1 2 2
2 30 0 6 31118 4 3 3 0 2 4 4 36 3 2 2 3 2 1 2 2
4 66 0 6 26590 4 2 9 3 0 3 4 29 1 1 0 2 0 1 2 2
3 12 1 8 20306 2 1 6 3 2 1 2 26 1 1 1 4 0 1 1 2
3 24 0 10 17847 4 3 5 1 1 4 3 49 2 2 0 1 4 1 2 2
2 12 1 2 26608 4 2 1 3 0 8 3 25 1 1 2 2 1 1 2 1
4 48 0 10 13675 4 1 2 0 2 3 2 22 3 2 1 4 7 1 1 1
2 66 1 1 10351 4 3 3 3 1 6 1 33 3 2 3 3 3 1 2 1
4 54 0 6 8633 2 1 1 0 2 12 2 34 2 1 1 1 6 1 2 1
3 30 1 6 23138 2 5 5 3 2 8 3 40 1 2 0 2 0 1 2 2
2 120 3 7 21058 4 4 10 5 2 0 4 62 3 3 1 3 1 1 1 1
3 0 0 6 8354 5 2 8 2 2 0 4 31 1 1 5 3 1 1 2 1
1 6 0 6 9149 4 4 5 0 1 3 4 34 1 2 0 4 1 1 1 1
3 42 0 6 9138 3 3 8 3 2 5 2 53 1 1 0 3 0 1 2 2
2 6 0 3 8407 4 3 3 5 1 11 4 23 1 1 0 4 2 1 2 1
3 96 0 8 37307 4 2 2 5 0 2 4 52 3 1 0 4 3 1 2 1
4 132 3 10 18687 4 4 5 2 1 9 1 22 1 3 2 1 5 1 2 1
3 30 3 0 23577 4 3 10 3 2 2 4 58 3 1 0 2 2 1 2 1
4 138 0 8 14599 4 3 5 1 0 7 4 51 1 3 2 4 8 1 2 1
3 0 1 7 5604 4 4 10 3 0 6 2 34 2 2 0 3 0 1 1 1
3 120 1 3 7412 4 1 4 4 0 8 4 24 3 3 1 3 3 1 2 1
1 0 0 5 16815 4 3 5 4 0 6 3 43 3 2 1 3 1 1 2 1
3 18 3 5 16071 4 5 9 3 0 1 1 22 1 1 1 2 3 1 2 2
3 0 0 6 7853 4 3 5 3 1 18 2 23 3 2 0 1 0 1 2 1
3 72 1 6 5672 4 3 5 4 0 4 4 53 1 3 5 4 9 1 2 1
3 36 0 6 9522 4 4 3 3 2 15 4 25 1 2 1 4 2 1 1 1
2 6 0 8 24196 4 5 7 4 2 8 3 36 3 3 0 4 8 1 2 1
3 36 1 8 15031 4 2 8 0 2 15 4 44 1 1 1 4 0 1 2 1
3 6 0 8 25748 4 2 6 3 0 1 3 25 3 1 2 1 2 1 2 1
3 96 0 6 62287 4 2 7 3 0 2 4 28 3 1 0 4 0 1 1 2
2 66 1 6 17928 4 4 3 5 0 8 4 88 3 2 0 2 0 1 2 1
3 30 4 8 13372 2 2 4 4 2 0 4 33 1 1 6 1 4 1 2 2
3 18 0 6 44006 4 5 8 4 1 10 3 25 3 1 5 4 0 1 2 2
3 0 0 6 30610 4 2 1 1 2 0 3 25 3 2 0 4 0 1 2 1
4 12 1 10 12858 5 5 1 3 1 2 4 24 1 1 3 4 0 1 2 1
2 138 0 6 19866 4 3 1 2 2 10 4 24 2 1 1 4 12 1 2 1
3 0 0 8 30771 4 3 2 1 1 1 2 42 3 2 2 3 0 1 2 1
2 72 4 10 15591 5 1 10 4 2 8 3 34 1 3 0 1 3 1 1 2
4 0 4 2 9550 4 3 2 2 1 5 4 33 2 3 5 4 2 1 2 1
3 0 0 8 19347 4 3 3 3 2 1 4 41 1 3 0 1 3 1 2 1
3 54 0 2 17883 4 2 3 2 1 4 3 23 2 1 0 4 0 1 2 1
3 114 0 10 36369 4 3 4 3 0 0 3 22 1 1 0 4 6 1 1 1
3 84 2 8 25113 5 5 1 1 1 0 2 31 3 1 0 2 4 1 2 1
3 12 1 0 13399 4 4 2 2 1 6 4 44 1 1 1 4 2 1 2 1
3 150 0 3 11267 4 4 5 5 1 7 2 34 3 2 1 4 0 1 2 1
2 60 3 6 5892 4 3 6 5 1 18 3 28 3 1 5 4 7 1 2 1
3 18 0 3 14888 5 3 6 1 2 0 2 43 1 2 1 4 4 1 2 2
2 36 0 6 27166 4 5 7 3 0 2 3 51 3 2 1 4 0 1 2 2
3 30 0 8 12553 4 4 4 3 2 1 3 20 2 1 1 4 1 1 2 1
4 6 3 6 6541 4 3 2 0 1 7 3 24 1 2 0 3 8 1 1 1
4 6 0 0 66859 4 2 1 2 1 0 3 25 1 1 0 4 2 1 2 1
4 60 1 6 13722 4 3 3 5 0 11 3 26 3 1 0 3 4 1 1 1
2 48 0 3 24882 4 5 8 0 2 11 3 20 2 2 1 3 3 1 1 1
3 6 2 5 24243 3 3 3 1 1 17 3 27 2 2 0 3 6 1 2 1
2 12 3 3 5521 4 3 10 0 1 11 4 30 1 1 3 4 1 1 2 1
3 78 0 3 40394 4 2 4 1 1 8 2 52 2 1 0 4 5 1 2 2
2 0 0 8 6265 4 5 9 4 1 7 4 21 1 1 2 2 1 1 2 1
3 126 3 6 13304 3 4 9 1 0 11 1 47 3 1 1 4 6 1 2 2
2 132 1 10 5893 4 5 1 1 2 0 3 49 3 1 2 2 1 1 2 1
4 48 4 10 9802 4 5 2 0 0 0 1 44 3 2 0 3 0 1 2 1
3 126 1 6 11914 5 3 4 5 1 30 3 34 2 2 0 3 2 1 2 2
4 132 0 0 2827 3 4 6 2 0 29 3 27 3 1 1 1 0 1 2 1
2 54 0 8 7752 3 4 4 5 2 0 2 27 1 1 1 3 0 1 2 2
3 0 4 0 14199 4 2 8 3 2 5 4 27 2 2 1 4 1 1 2 1
4 66 3 8 44906 4 2 2 2 2 0 1 22 1 3 2 3 2 1 2 1
1 12 4 6 35083 4 2 4 1 2 9 4 24 2 2 1 2 1 1 1 1
2 36 0 10 8992 5 3 5 1 1 0 3 20 1 2 1 4 1 1 2 2
1 60 1 6 11099 5 4 5 3 1 1 2 55 2 1 3 4 0 1 2 1
2 108 1 4 14135 4 3 9 2 2 15 1 101 3 1 1 4 1 1 2 1
4 18 1 6 61644 4 3 8 4 1 1 3 27 3 3 1 3 0 1 2 2
3 36 0 6 4780 4 3 7 5 0 13 3 55 1 2 1 2 0 1 1 2
3 66 4 0 57614 4 5 6 1 0 6 3 56 2 2 0 4 1 1 2 2
3 18 4 6 17265 4 1 9 1 1 31 2 33 3 1 0 3 5 1 1 2
3 156 0 8 5113 4 2 3 1 1 32 4 35 3 1 2 3 2 1 2 1
2 48 0 6 15713 4 5 2 5 2 2 4 38 3 3 0 3 0 1 2 1
3 222 0 6 13237 2 2 5 1 1 0 3 27 3 2 0 1 2 1 2 2
3 36 2 6 2318 4 3 9 3 0 9 2 46 3 2 0 3 0 1 2 1
3 60 1 3 1027 4 2 10 5 2 2 2 62 1 2 0 1 0 1 2 1
3 6 3 0 18447 4 3 7 4 0 4 4 24 2 1 4 3 4 1 2 1
3 0 0 6 8224 5 4 2 2 1 8 2 26 3 1 0 4 5 1 2 1
3 18 2 9 11045 4 2 7 2 2 9 4 30 1 2 1 4 8 1 1 2
3 84 0 6 9164 4 1 5 4 2 3 4 74 2 2 0 3 3 1 2 1
1 0 2 3 48511 4 4 8 1 1 0 3 38 2 2 1 4 2 1 1 2
2 84 1 6 15230 3 3 7 3 0 5 4 34 3 1 0 4 4 1 1 2
2 30 0 6 6161 4 5 8 3 0 4 3 61 2 2 1 4 0 1 2 1
3 6 1 6 16696 4 1 2 5 1 8 4 29 1 2 0 4 5 1 1 1
3 12 3 10 7729 4 1 4 2 0 11 2 34 3 2 0 2 5 1 2 1
3 42 0 2 21436 4 2 3 3 1 20 3 22 3 1 3 4 1 1 2 1
3 12 0 0 16863 4 3 8 2 1 1 4 27 1 2 0 2 0 1 2 2
2 96 0 8 27517 2 4 8 3 1 34 4 48 3 2 1 3 4 1 2 1
4 84 0 0 17814 5 4 7 2 2 7 3 67 1 1 0 4 7 1 2 2
3 90 0 1 1979 5 3 9 3 1 0 2 40 2 2 0 3 2 1 2 2
3 108 1 6 9718 4 4 10 3 2 31 3 21 2 1 0 4 0 1 2 2
2 12 1 0 13958 4 3 8 2 1 36 1 59 2 2 0 4 2 1 2 2
4 0 1 2 5711 3 3 1 3 2 1 3 37 3 2 0 4 0 1 2 1
3 102 4 6 11092 4 5 8 2 2 18 4 21 2 1 1 3 5 1 2 1
3 126 0 6 92963 4 3 2 4 1 3 1 65 3 2 1 1 5 1 2 1
4 174 0 0 73263 4 4 3 2 1 1 2 31 2 2 2 2 4 1 2 2
3 84 0 8 36399 4 3 6 3 1 28 1 30 1 1 0 4 2 1 1 1
3 42 3 4 13775 4 3 3 2 1 27 4 27 2 1 0 4 1 1 2 1
4 12 4 10 23610 4 4 8 2 2 11 3 27 1 2 3 2 3 1 2 2
1 138 4 8 20632 1 5 6 1 0 11 3 42 3 1 1 4 0 1 2 2
1 252 4 1 14537 4 5 2 3 1 12 3 48 2 2 0 1 3 1 2 1
3 0 0 5 22939 4 3 3 0 0 1 4 24 1 1 0 1 0 1 2 1
3 12 0 8 24983 4 5 5 3 2 6 4 41 3 1 1 1 0 1 2 2
2 12 0 8 25079 4 4 6 2 0 0 2 66 3 1 5 4 7 1 2 2
2 90 0 6 12845 4 5 6 1 2 19 3 25 2 2 2 4 7 1 2 1
3 36 0 6 37736 4 1 3 0 1 0 3 54 2 1 1 4 0 1 2 1
3 18 0 0 56792 4 3 9 2 0 4 3 32 2 2 0 4 1 1 2 2
3 18 4 3 29126 1 4 8 2 1 23 4 38 1 1 1 2 0 1 1 2
3 12 0 6 10750 4 2 2 2 1 3 4 43 2 3 0 4 0 1 2 1
3 174 0 8 11134 5 3 2 4 1 19 1 25 2 1 0 2 3 1 2 1
2 42 1 4 12734 3 2 6 4 1 14 3 90 2 1 0 3 1 1 1 2
3 90 0 6 31541 4 4 6 5 1 6 1 37 1 2 0 4 0 1 1 1
4 36 0 6 6687 4 4 8 3 0 6 3 56 2 1 0 4 4 1 2 1
3 96 2 6 7622 5 2 1 3 1 3 3 87 3 1 0 4 0 1 2 1
3 96 2 6 4160 4 2 10 2 1 7 3 46 1 3 0 3 1 1 2 1
4 138 4 6 17913 4 4 9 3 1 15 4 44 2 2 0 1 1 1 2 1
4 24 1 3 12772 4 2 1 3 0 0 2 60 2 2 1 2 5 1 2 1
3 12 2 0 4728 4 3 10 3 0 4 4 111 3 3 0 3 4 1 2 1
3 6 0 6 9730 4 3 4 4 2 0 3 29 1 1 1 3 2 1 2 1
1 18 1 5 10616 4 3 2 0 0 1 2 27 1 3 2 3 1 1 2 1
3 216 3 6 40182 4 3 10 1 2 0 4 23 1 1 1 2 0 1 1 1
3 0 2 6 10053 5 4 8 3 1 16 2 33 1 2 1 3 4 1 2 2
3 96 0 1 5732 4 3 1 2 2 6 4 56 3 2 2 3 5 1 2 1
2 30 0 8 5556 2 3 9 2 1 9 2 23 3 2 3 2 2 1 2 2
3 36 0 6 14682 4 3 2 5 1 19 4 32 1 3 0 4 1 1 2 1
3 18 3 10 7841 4 3 7 1 1 0 4 29 3 2 0 4 3 1 2 1
2 0 1 6 18043 4 3 7 3 2 16 3 24 3 2 1 4 1 1 2 1
2 24 0 10 14219 4 5 6 3 2 0 2 29 3 2 0 2 0 1 2 2
3 114 1 8 11501 4 2 1 0 1 0 3 27 3 2 0 4 0 1 1 1
2 48 0 6 4337 4 3 3 0 0 1 4 23 3 2 4 4 1 1 1 1
3 36 0 6 14883 4 5 3 2 2 27 3 42 1 1 0 4 0 1 1 1
1 42 0 8 19360 4 2 4 0 2 7 2 22 2 2 4 2 0 1 2 1
3 102 0 6 23146 4 5 10 5 0 2 1 31 2 1 0 2 5 1 2 1
2 0 0 0 3807 4 4 1 3 1 3 4 21 1 2 0 3 1 1 2 1
3 24 0 6 45054 4 4 2 0 2 0 3 48 3 1 1 4 4 1 2 1
4 36 0 8 28334 2 5 6 4 0 6 4 34 1 3 0 3 4 1 2 2
2 24 1 3 11476 3 5 10 5 0 10 1 32 3 1 1 4 1 1 2 1
2 0 2 6 1253 4 2 7 3 1 3 2 21 3 1 0 4 2 1 2 1
3 168 0 8 46730 4 2 8 2 0 1 3 33 3 2 0 3 1 1 2 1
3 162 1 8 17156 4 4 5 3 1 5 4 44 3 2 1 4 2 1 1 1
4 90 0 6 12180 4 4 9 0 1 2 4 51 3 1 0 2 3 1 1 1
2 24 1 8 47150 4 2 7 2 1 4 3 41 3 1 0 1 1 1 2 2
3 30 1 6 55221 4 1 2 3 1 2 4 33 2 2 0 3 0 1 2 1
4 6 0 6 57198 4 5 2 3 1 7 2 20 2 3 0 2 1 1 2 1
2 36 0 3 10555 4 4 9 3 0 9 4 33 3 2 1 3 4 1 2 1
3 18 3 8 14123 2 2 1 4 2 0 1 44 3 2 2 1 4 1 2 1
3 30 2 6 61650 4 5 1 5 2 5 3 40 2 1 0 1 1 1 2 1
3 6 1 0 37699 4 4 9 1 2 2 2 36 3 1 0 4 1 1 1 2
2 6 1 6 7949 3 3 2 3 1 5 4 68 2 1 0 3 2 1 2 2
2 36 0 5 12933 2 5 2 1 1 38 4 75 3 3 1 2 1 1 2 1
3 72 1 6 6665 4 3 9 1 0 1 2 46 1 1 1 4 1 1 1 1
3 0 0 10 50263 1 2 7 4 1 10 3 79 2 1 2 4 9 1 2 1
3 0 0 4 8391 4 1 10 0 0 27 1 55 3 2 2 4 3 1 2 1
3 30 0 6 11494 4 3 1 4 0 8 1 27 3 2 1 3 2 1 2 1
3 90 0 6 18303 4 5 9 2 1 1 4 27 1 2 4 4 5 1 2 2
4 12 0 6 41024 4 5 3 1 0 30 3 41 3 2 0 4 13 1 2 1
1 90 4 6 14015 4 4 7 3 2 3 4 40 1 2 1 4 2 1 2 1
3 24 2 8 9224 4 4 8 2 1 16 2 21 3 1 4 4 3 1 2 1
1 0 0 8 27195 4 2 1 5 1 1 4 21 3 2 0 1 3 1 1 1
4 66 0 6 22903 4 2 3 1 0 1 2 42 1 1 1 2 4 1 1 1
3 168 0 0 10304 4 3 5 1 1 8 4 20 1 1 1 4 5 1 2 2
2 90 2 6 12045 4 4 10 3 2 0 2 42 3 1 0 1 1 1 2 1
4 12 2 6 4245 4 3 6 0 2 6 4 25 3 2 0 4 6 1 2 1
3 54 4 6 22796 3 5 2 3 1 68 4 74 3 2 0 4 4 1 2 1
3 12 0 6 3599 4 3 10 5 0 0 3 26 2 2 1 4 0 1 1 1
3 36 0 8 37211 4 3 2 1 2 2 4 25 1 2 0 4 10 1 2 1
2 36 0 10 17653 4 2 7 3 1 8 2 21 1 2 2 3 0 1 2 1
2 0 2 8 13049 4 5 2 2 0 13 4 24 1 1 2 3 2 1 1 1
3 24 0 8 3532 4 1 5 2 1 0 3 53 1 3 0 1 3 1 1 1
2 42 4 6 14854 4 2 2 2 2 3 1 46 3 2 1 4 0 1 2 1
2 24 2 6 29011 3 1 1 3 1 7 3 37 3 2 0 4 1 1 1 2
3 72 1 8 11216 4 3 9 3 0 0 4 23 1 1 0 2 0 1 2 1
1 156 3 3 25938 2 1 2 5 0 1 4 44 2 2 0 4 4 1 2 2
1 6 0 6 6628 4 4 1 4 1 1 4 39 2 3 4 4 3 1 2 1
1 0 2 10 8996 4 2 3 3 0 1 2 20 1 3 0 4 7 1 2 1
2 6 0 6 18106 4 2 4 2 1 2 4 77 2 2 0 3 11 1 2 2
3 60 0 8 21804 4 4 2 1 1 15 4 42 3 1 2 2 2 1 2 1
2 48 0 0 9423 5 2 2 5 0 37 4 39 2 1 6 4 1 1 2 2
2 54 0 8 311 4 3 3 2 2 15 1 37 3 1 2 4 3 1 2 1
3 0 3 8 11517 2 3 9 0 1 5 4 28 3 1 3 4 0 1 2 1
3 114 0 6 14156 4 4 4 1 1 12 2 34 3 1 2 4 21 1 2 1
3 30 3 5 11422 4 5 10 0 2 13 2 47 3 1 0 4 0 1 2 1
3 18 1 8 12056 4 2 8 3 1 15 2 28 1 2 1 3 2 1 1 2
3 42 0 7 33301 4 2 10 0 2 6 2 20 3 2 2 4 0 1 2 2
3 18 4 0 14904 4 4 6 2 0 5 4 20 3 3 0 2 6 1 2 2
3 18 0 10 11728 4 3 9 0 2 9 3 24 1 1 1 1 0 1 2 2
4 48 0 8 17363 4 1 8 1 2 13 4 48 1 1 3 3 1 1 2 1
2 6 4 6 5875 4 2 10 2 0 21 4 31 3 2 4 4 0 1 2 1
4 0 4 6 4272 4 3 8 0 1 8 2 24 3 1 1 1 3 1 1 1
4 0 0 6 7132 4 4 8 5 1 5 3 30 3 3 1 2 1 1 1 1
3 54 1 6 18928 4 5 7 3 1 24 1 46 2 1 0 1 3 1 2 1
3 12 1 6 30981 5 4 10 3 1 12 1 38 3 3 2 3 12 1 2 2
3 6 0 3 18745 4 3 5 3 1 8 3 32 3 2 0 3 0 1 2 1
3 0 2 6 42502 1 4 4 0 0 6 4 62 3 2 0 3 1 1 1 2
2 54 3 2 72128 4 3 4 1 2 7 1 33 3 1 2 4 3 1 2 1
3 6 0 0 5175 1 3 6 0 2 0 4 32 1 1 0 4 4 1 2 1
3 30 0 8 28208 4 1 7 1 2 14 4 72 1 2 2 2 2 1 2 1
4 30 3 6 13802 5 2 6 3 1 6 4 22 3 3 0 3 0 1 2 1
3 18 1 8 28210 3 3 6 1 1 10 2 24 3 1 0 3 5 1 1 2
3 0 1 8 6991 4 3 3 0 0 16 3 42 3 1 0 4 7 1 1 1
2 12 1 1 16005 4 5 6 0 0 21 2 20 2 2 1 3 0 1 2 1
3 18 1 8 13145 4 4 5 4 1 24 2 51 3 1 0 4 4 1 2 2
4 12 4 0 13789 4 5 10 0 0 12 3 37 1 2 0 4 2 1 2 1
3 0 1 6 33123 4 2 8 3 2 2 1 29 2 2 0 3 0 1 2 1
3 18 0 6 4752 2 1 10 1 1 4 4 35 1 2 1 2 5 1 2 2
1 228 0 3 25197 4 5 1 3 0 12 3 51 3 1 0 2 0 1 1 1
4 24 0 10 17423 4 3 4 2 0 17 2 25 2 2 2 4 2 1 2 1
2 138 0 0 23286 4 5 7 4 1 0 2 35 1 2 0 4 2 1 2 2
2 30 0 6 7921 4 2 10 2 2 16 3 46 3 1 1 4 3 1 2 1
3 84 0 6 6771 4 3 4 1 2 9 4 47 2 2 4 3 3 1 2 1
4 120 0 8 28771 5 2 4 1 1 1 4 43 1 2 0 1 0 1 1 2
3 60 0 3 14556 4 1 8 2 1 7 4 83 3 2 1 3 1 1 1 2
2 30 3 6 25763 4 2 4 2 2 8 2 63 1 2 0 2 4 1 2 2
4 288 0 6 10081 4 2 6 0 2 1 2 21 1 1 0 4 2 1 2 2
3 174 0 6 5729 4 3 4 1 2 10 4 122 3 2 0 4 8 1 2 1
3 12 0 8 17823 4 3 3 1 0 4 3 24 2 1 0 1 2 1 2 1
3 0 0 0 10379 4 4 3 4 2 8 4 40 3 2 0 1 7 1 2 2
4 12 0 8 42549 4 5 9 5 2 3 4 72 3 2 1 4 3 1 2 2
3 84 0 6 19807 4 1 5 0 2 5 2 75 2 1 5 4 1 1 1 2
4 42 1 2 32073 4 5 6 2 0 7 2 32 2 2 1 4 0 1 2 1
3 78 0 6 21105 5 2 7 5 0 15 4 22 1 1 0 4 6 1 2 2
1 36 2 0 2122 2 3 5 1 2 3 3 29 1 2 1 4 0 1 2 1
3 66 3 0 18145 4 1 2 1 0 0 3 21 2 2 1 3 2 1 1 1
3 90 0 6 7012 4 1 4 3 0 5 3 39 3 2 0 2 0 1 2 1
3 0 1 6 31109 3 2 3 2 1 9 3 59 3 2 4 2 1 1 2 2
4 72 0 8 11914 4 4 6 2 0 12 1 42 1 1 2 4 0 1 2 1
4 30 0 6 22048 4 4 10 5 1 1 4 45 1 1 0 3 0 1 1 1
3 6 4 8 49503 5 3 5 5 1 6 2 32 1 1 5 3 4 1 2 2
3 36 3 10 6306 4 2 6 3 0 3 4 31 1 1 1 4 0 1 2 1
4 12 0 8 10985 4 3 5 1 1 4 4 33 3 2 1 3 0 1 1 1
4 54 1 6 20996 5 1 7 4 2 10 1 40 1 1 0 4 3 1 1 1
4 78 2 2 7253 4 5 2 3 0 5 4 23 3 1 0 3 1 1 2 1
3 48 1 8 19442 3 3 8 3 0 4 4 25 3 1 1 1 3 1 2 2
2 12 2 6 14102 4 5 3 3 0 0 3 87 2 1 1 3 0 1 1 2
4 108 0 0 2467 4 4 4 3 0 3 3 24 3 3 0 3 1 1 2 1
3 120 2 10 16015 4 4 7 0 1 5 2 47 2 2 0 2 1 1 1 2
2 12 0 8 10665 4 3 2 3 0 0 4 20 1 2 0 3 3 1 2 1
3 18 0 6 24267 4 2 7 3 2 20 3 48 1 2 7 4 4 1 1 2
2 66 4 8 37023 4 2 1 4 0 20 1 63 3 1 1 2 2 1 2 2
3 30 0 2 22926 4 4 3 3 1 1 2 53 3 1 0 3 4 1 2 1
2 42 0 3 2035 4 3 7 5 1 1 3 26 3 1 4 3 0 1 2 1
4 0 1 0 3002 4 3 1 3 1 2 2 35 1 2 1 2 1 1 1 1
4 12 0 3 3991 5 4 7 3 2 12 2 35 2 1 0 3 1 1 2 2
2 6 0 8 9606 4 4 1 1 1 4 3 21 3 3 0 4 2 1 1 1
4 12 3 10 7960 4 3 7 0 2 19 4 29 3 2 2 3 1 1 2 1
3 60 2 0 1686 4 5 5 3 1 9 4 41 1 2 0 4 1 1 2 1
3 204 4 6 41889 4 5 3 3 1 7 4 33 3 1 1 1 18 1 2 1
2 0 1 3 18596 4 1 7 5 0 19 4 41 1 2 0 3 0 1 2 2
2 42 2 6 6838 4 5 10 0 2 6 4 40 3 2 0 1 2 1 2 1
3 36 0 6 33731 4 4 5 3 2 7 4 35 3 1 0 2 0 1 2 2
2 66 1 6 16829 4 4 3 3 2 10 4 57 3 1 1 4 0 1 2 1
1 0 0 10 1687 4 3 1 0 0 2 1 20 1 2 1 4 4 1 2 1
4 30 0 0 3641 4 3 8 2 2 14 3 23 2 1 1 3 0 1 1 1
3 72 2 8 30541 4 5 6 0 0 2 2 24 1 1 0 3 5 1 1 1
3 12 0 6 20832 4 4 8 4 0 1 3 24 3 3 0 4 0 1 1 2
3 114 0 6 23017 4 2 4 2 1 4 2 25 3 2 0 2 0 1 2 1
3 42 3 6 26588 4 4 6 2 1 6 2 20 2 1 0 3 1 1 1 2
3 6 0 6 9837 4 4 3 0 0 3 4 46 2 1 2 4 2 1 2 1
3 54 0 6 11077 4 3 1 2 1 0 4 55 3 1 0 3 7 1 2 1
4 18 0 10 28532 4 5 8 2 2 5 4 26 3 1 1 3 3 1 2 2
3 54 0 6 7313 4 3 6 3 1 17 1 26 2 2 0 2 0 1 2 1
4 36 2 10 27347 5 2 6 1 1 1 4 97 3 2 2 3 1 1 2 2
2 42 3 6 18091 4 3 10 3 0 3 2 20 3 2 0 3 0 1 2 2
4 102 1 6 35873 4 2 1 3 0 0 2 28 3 1 2 3 0 1 2 1
2 24 0 0 15222 4 4 1 2 1 9 1 24 1 1 0 1 3 1 2 1
2 36 0 8 18092 4 4 8 3 0 25 1 38 1 2 2 2 1 1 2 1
3 12 2 6 18036 4 4 1 5 1 4 3 35 3 1 0 2 3 1 2 1
3 30 0 6 3060 4 3 1 3 1 4 2 24 2 3 0 4 5 1 1 1
1 6 0 6 19349 4 2 1 3 0 1 3 37 3 1 3 1 0 1 2 2
3 66 4 3 3359 4 4 5 4 2 14 4 29 3 2 0 3 8 1 2 1
3 54 1 4 54266 4 4 6 2 0 5 2 37 2 1 0 2 0 1 2 1
2 12 0 6 9386 4 2 1 1 0 8 3 38 1 1 3 1 12 1 2 1
4 150 1 6 16463 4 2 8 3 1 5 4 37 2 2 1 2 1 1 2 2
3 0 1 0 27478 4 3 9 0 1 0 4 57 3 2 1 4 1 1 2 1
3 102 0 6 1173 4 3 6 2 0 4 4 34 3 1 0 2 2 1 2 1
3 138 1 6 29392 4 4 5 0 2 18 3 70 2 1 1 1 0 1 1 2
1 36 0 6 36471 4 5 5 3 0 3 4 20 3 2 2 4 1 1 2 1
2 6 0 6 16173 4 1 1 2 0 1 1 33 3 2 1 4 0 1 2 1
4 66 0 1 21711 5 3 8 0 1 0 2 30 2 1 1 4 0 1 2 1
